+--------------+--------------------+-------+--------+-------+-------------+--------+----------+----------+-------------------------------+----------------------------------------------------------+
| eq           | pairname           | stnm  | hitlo  | hitla | shift_gcarc | Peak_S | Peak_ScS | SNR2_ScS | dirPrefix                     | File                                                     |
| 201206020752 | 201206020752_Y46A  | Y46A  | -75.17 |  5.25 |      60.677 |     -3 |    -0.25 |     5.29 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y46A.BHT.sac  |
| 201206020752 | 201206020752_Y47A  | Y47A  |  -74.7 |  5.25 |     60.3295 |  -2.95 |     -0.4 |     4.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y47A.BHT.sac  |
| 201206020752 | 201206020752_Y48A  | Y48A  | -74.39 |  5.24 |      60.091 | -2.775 |    -0.35 |     7.63 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y48A.BHT.sac  |
| 201206020752 | 201206020752_Y49A  | Y49A  | -74.04 |   5.2 |      59.766 |  -2.05 |     0.65 |     5.31 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y49A.BHT.sac  |
| 201206020752 | 201206020752_Y50A  | Y50A  | -73.73 |  5.22 |     59.5756 | -1.875 |    0.775 |     3.01 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y50A.BHT.sac  |
| 201206020752 | 201206020752_Y51A  | Y51A  | -73.42 |  5.21 |     59.3504 | -2.525 |      0.4 |     4.52 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y51A.BHT.sac  |
| 201206020752 | 201206020752_Y52A  | Y52A  | -72.97 |  5.18 |     58.9932 | -1.475 |    0.825 |     7.34 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y52A.BHT.sac  |
| 201206020752 | 201206020752_Y53A  | Y53A  | -72.75 |  5.17 |     58.8456 | -0.775 |     0.85 |     4.67 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y53A.BHT.sac  |
| 201206020752 | 201206020752_Y54A  | Y54A  | -72.34 |  5.17 |      58.574 | -0.275 |      1.5 |     4.16 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Y54A.BHT.sac  |
| 201206020752 | 201206020752_Z47A  | Z47A  | -74.85 |  4.89 |     59.7711 | -2.825 |     0.55 |     9.67 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z47A.BHT.sac  |
| 201206020752 | 201206020752_Z48A  | Z48A  |  -74.6 |  4.98 |     59.7397 |   -2.9 |     0.15 |     6.65 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z48A.BHT.sac  |
| 201206020752 | 201206020752_Z49A  | Z49A  | -74.14 |  4.88 |     59.2078 |   -2.6 |    0.675 |     4.07 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z49A.BHT.sac  |
| 201206020752 | 201206020752_Z50A  | Z50A  | -73.86 |   4.9 |     59.0494 |   -2.5 |      0.5 |     7.15 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z50A.BHT.sac  |
| 201206020752 | 201206020752_Z51A  | Z51A  | -73.51 |  4.91 |     58.8606 | -2.275 |    0.425 |     4.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z51A.BHT.sac  |
| 201206020752 | 201206020752_Z52A  | Z52A  | -73.17 |  4.84 |     58.4852 |   -2.1 |      0.6 |     5.91 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z52A.BHT.sac  |
| 201206020752 | 201206020752_Z53A  | Z53A  | -72.77 |  4.88 |     58.2996 | -1.425 |     1.05 |     3.96 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z53A.BHT.sac  |
| 201206020752 | 201206020752_Z54A  | Z54A  | -72.44 |  4.85 |     58.0446 | -0.575 |    1.075 |     5.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z54A.BHT.sac  |
| 201206020752 | 201206020752_Z55A  | Z55A  | -72.11 |  4.84 |     57.8092 |  0.425 |    1.775 |     2.87 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206020752/201206020752.TA.Z55A.BHT.sac  |
| 201206071603 | 201206071603_140A  | 140A  | -82.23 |   8.4 |     51.0607 |      5 |     3.15 |      6.6 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.140A.BHT.sac  |
| 201206071603 | 201206071603_141A  | 141A  | -81.92 |  8.37 |     50.7941 |    4.3 |    3.025 |     4.29 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.141A.BHT.sac  |
| 201206071603 | 201206071603_148A  | 148A  | -79.45 |  8.33 |     49.1627 |  0.225 |    1.375 |     3.12 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.148A.BHT.sac  |
| 201206071603 | 201206071603_149A  | 149A  | -79.09 |   8.3 |     48.9069 |   0.25 |      1.3 |     7.13 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.149A.BHT.sac  |
| 201206071603 | 201206071603_150A  | 150A  | -78.73 |  8.29 |      48.726 |   1.15 |    2.025 |     6.97 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.150A.BHT.sac  |
| 201206071603 | 201206071603_240A  | 240A  | -82.35 |  8.09 |     50.6034 |   5.15 |    3.425 |      3.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.240A.BHT.sac  |
| 201206071603 | 201206071603_241A  | 241A  | -81.96 |  8.07 |     50.2852 |    4.5 |    3.625 |     4.54 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.241A.BHT.sac  |
| 201206071603 | 201206071603_242A  | 242A  |  -81.6 |  8.08 |     50.0442 |  3.375 |      3.9 |     2.39 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.242A.BHT.sac  |
| 201206071603 | 201206071603_250A  | 250A  | -78.87 |  7.98 |     48.1924 |  0.825 |      1.9 |     4.38 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.250A.BHT.sac  |
| 201206071603 | 201206071603_251A  | 251A  | -78.46 |  8.02 |     48.0867 |    0.7 |    1.375 |      5.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.251A.BHT.sac  |
| 201206071603 | 201206071603_342A  | 342A  | -81.72 |  7.74 |     49.4947 |  4.475 |     4.45 |     2.81 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.342A.BHT.sac  |
| 201206071603 | 201206071603_450A  | 450A  | -79.06 |  7.39 |     47.1777 |  2.025 |    3.675 |     4.96 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.450A.BHT.sac  |
| 201206071603 | 201206071603_557A  | 557A  |  -76.8 |  6.96 |     45.3312 |    6.2 |    3.325 |     5.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.557A.BHT.sac  |
| 201206071603 | 201206071603_AAM   | AAM   | -77.27 | 13.13 |     57.4674 |   2.45 |    1.425 |     2.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.US.AAM.BHT.sac   |
| 201206071603 | 201206071603_ABTX  | ABTX  | -85.04 |  8.48 |     53.5259 |   2.75 |    2.175 |     7.97 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.ABTX.BHT.sac  |
| 201206071603 | 201206071603_ACCN  | ACCN  | -72.95 | 13.61 |     57.6395 |  6.325 |    3.375 |    10.13 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.ACCN.BHT.sac  |
| 201206071603 | 201206071603_BBSR  | BBSR  | -68.83 |  8.13 |     47.3398 |  2.575 |    7.725 |     6.17 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.IU.BBSR.BHT.sac  |
| 201206071603 | 201206071603_BCX   | BCX   | -71.88 | 13.08 |     56.6113 |    4.1 |    4.325 |      7.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.NE.BCX.BHT.sac   |
| 201206071603 | 201206071603_BGNE  | BGNE  | -83.61 | 12.94 |     60.4161 |    1.5 |    0.175 |      2.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.BGNE.BHT.sac  |
| 201206071603 | 201206071603_BIRD  | BIRD  |  -76.1 |  9.27 |     49.5913 |  6.825 |    4.725 |     5.37 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.CO.BIRD.HHT.sac  |
| 201206071603 | 201206071603_BLO   | BLO   | -78.67 | 11.59 |     55.0285 | -0.525 |     1.45 |     9.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.NM.BLO.BHT.sac   |
| 201206071603 | 201206071603_BMNY  | BMNY  |  -73.3 | 14.33 |     59.1036 |  4.675 |     3.55 |    12.93 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.BMNY.BHT.sac  |
| 201206071603 | 201206071603_BMRO  | BMRO  | -76.14 | 14.25 |     59.3624 |  3.775 |     2.75 |    13.08 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.BMRO.HHT.sac  |
| 201206071603 | 201206071603_BRCO  | BRCO  | -76.25 | 14.07 |     59.0438 |  3.825 |    2.325 |      7.6 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.BRCO.HHT.sac  |
| 201206071603 | 201206071603_BRNJ  | BRNJ  | -73.36 | 12.26 |     55.0046 |    5.4 |      3.7 |     7.75 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.BRNJ.BHT.sac  |
| 201206071603 | 201206071603_BRNY  | BRNY  | -73.11 | 12.62 |     55.7085 |   4.55 |     3.35 |     5.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.BRNY.BHT.sac  |
| 201206071603 | 201206071603_BUKO  | BUKO  | -75.34 | 14.66 |     59.9948 |  4.075 |    3.375 |     5.02 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.BUKO.HHT.sac  |
| 201206071603 | 201206071603_CASEE | CASEE | -77.22 |  9.46 |     50.3269 |  4.075 |     3.15 |    10.96 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.CO.CASEE.HHT.sac |
| 201206071603 | 201206071603_CBN   | CBN   | -74.63 | 11.03 |     52.7253 |  5.475 |      3.9 |     4.11 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.US.CBN.BHT.sac   |
| 201206071603 | 201206071603_CLWO  | CLWO  | -75.76 | 14.17 |     59.1132 |  4.175 |      2.5 |     4.68 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.CLWO.HHT.sac  |
| 201206071603 | 201206071603_CNNC  | CNNC  | -74.91 |  9.55 |     49.8698 |    4.9 |      5.4 |     1.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.US.CNNC.BHT.sac  |
| 201206071603 | 201206071603_CPCT  | CPCT  | -77.93 |  9.71 |     51.0605 |  2.125 |     1.85 |      4.6 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.ET.CPCT.HHT.sac  |
| 201206071603 | 201206071603_CPNY  | CPNY  | -73.09 | 12.32 |     55.0952 |      4 |     4.05 |     7.57 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.CPNY.BHT.sac  |
| 201206071603 | 201206071603_CVRD  | CVRD  | -74.83 | 10.97 |     52.6269 |  5.825 |    4.525 |     2.14 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.GS.CVRD.BHT.sac  |
| 201206071603 | 201206071603_DELO  | DELO  | -74.62 | 14.18 |     58.9384 |    4.2 |    3.375 |     8.77 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.DELO.HHT.sac  |
| 201206071603 | 201206071603_DRCO  | DRCO  | -75.09 | 13.87 |     58.3886 |  4.125 |     2.85 |     7.84 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.DRCO.HHT.sac  |
| 201206071603 | 201206071603_DRWO  | DRWO  |  -75.1 | 13.86 |     58.3864 |  4.125 |    2.925 |     7.46 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.PO.DRWO.HHT.sac  |
| 201206071603 | 201206071603_EMMW  | EMMW  | -70.32 | 14.28 |     59.1102 |  4.525 |    2.875 |     6.62 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.NE.EMMW.BHT.sac  |
| 201206071603 | 201206071603_ERPA  | ERPA  | -75.69 |    13 |      56.794 |  4.675 |      2.7 |     9.33 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.US.ERPA.BHT.sac  |
| 201206071603 | 201206071603_F42A  | F42A  | -78.98 | 14.93 |     61.5955 |   0.95 |     3.65 |     5.94 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.F42A.BHT.sac  |
| 201206071603 | 201206071603_F44A  | F44A  | -78.25 |    15 |     61.4704 | -0.575 |     2.95 |     8.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.F44A.BHT.sac  |
| 201206071603 | 201206071603_F45A  | F45A  | -77.89 | 14.84 |     61.0388 |   -0.8 |     2.45 |    10.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.F45A.BHT.sac  |
| 201206071603 | 201206071603_F46A  | F46A  | -77.57 | 14.88 |     60.9993 |  -0.85 |     2.05 |     8.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.F46A.BHT.sac  |
| 201206071603 | 201206071603_FFD   | FFD   | -72.09 | 13.65 |     57.7181 |  5.825 |      3.6 |     4.35 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.NE.FFD.BHT.sac   |
| 201206071603 | 201206071603_FOR   | FOR   | -73.06 | 12.35 |     55.1626 |  3.775 |    4.025 |     9.69 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.FOR.BHT.sac   |
| 201206071603 | 201206071603_FPAL  | FPAL  | -78.47 |  9.26 |     50.4375 |   2.05 |      1.9 |     4.12 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.ET.FPAL.HHT.sac  |
| 201206071603 | 201206071603_FRNY  | FRNY  | -72.91 | 14.33 |     59.0781 |    5.7 |    3.125 |     6.43 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.FRNY.BHT.sac  |
| 201206071603 | 201206071603_FVM   | FVM   | -80.48 | 11.04 |     54.8717 |  0.525 |      2.1 |     9.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.NM.FVM.BHT.sac   |
| 201206071603 | 201206071603_G42A  | G42A  | -79.14 | 14.67 |     61.1735 |   -0.3 |    3.175 |    11.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.G42A.BHT.sac  |
| 201206071603 | 201206071603_G43A  | G43A  | -78.83 | 14.66 |     61.0342 |     -1 |      2.8 |    12.13 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.G43A.BHT.sac  |
| 201206071603 | 201206071603_GAC   | GAC   |  -73.7 | 14.77 |       59.99 |  4.775 |     2.85 |    10.17 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.CN.GAC.BHT.sac   |
| 201206071603 | 201206071603_GC15  | GC15  | -84.44 |  7.04 |     50.4524 |   3.15 |    4.375 |     4.08 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.X4.GC15.BHT.sac  |
| 201206071603 | 201206071603_H39A  | H39A  | -80.38 | 14.44 |     61.2906 |    1.7 |        3 |     8.27 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.H39A.BHT.sac  |
| 201206071603 | 201206071603_H40A  | H40A  | -80.01 |  14.4 |     61.0273 |  0.375 |    2.075 |    14.78 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.H40A.BHT.sac  |
| 201206071603 | 201206071603_H41A  | H41A  |  -79.7 | 14.38 |      60.849 |  0.425 |      2.3 |    13.38 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.H41A.BHT.sac  |
| 201206071603 | 201206071603_H42A  | H42A  | -79.23 |  14.3 |     60.4972 | -0.675 |    2.575 |     7.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.H42A.BHT.sac  |
| 201206071603 | 201206071603_H43A  | H43A  | -78.91 | 14.27 |     60.3073 | -0.925 |    2.825 |     9.03 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.H43A.BHT.sac  |
| 201206071603 | 201206071603_HBVT  | HBVT  | -72.69 | 14.09 |     58.5997 |    6.8 |    4.525 |     8.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.HBVT.HHT.sac  |
| 201206071603 | 201206071603_HCNY  | HCNY  | -73.27 | 13.26 |     56.9798 |    5.5 |     3.55 |     7.98 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.HCNY.BHT.sac  |
| 201206071603 | 201206071603_HHAR  | HHAR  | -82.17 | 10.25 |     54.4264 |   2.95 |    2.675 |     4.71 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.AG.HHAR.HHT.sac  |
| 201206071603 | 201206071603_HNH   | HNH   | -72.36 | 13.76 |      57.949 |   6.05 |     4.15 |     7.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.NE.HNH.BHT.sac   |
| 201206071603 | 201206071603_HODGE | HODGE | -76.94 |  9.07 |     49.4736 |  6.825 |    3.725 |     6.06 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.CO.HODGE.HHT.sac |
| 201206071603 | 201206071603_I38A  | I38A  | -80.88 | 14.14 |     60.9744 |  -0.15 |    1.825 |     7.81 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.I38A.BHT.sac  |
| 201206071603 | 201206071603_I39A  | I39A  | -80.55 | 14.03 |     60.5888 | -0.475 |    1.625 |    12.17 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.I39A.BHT.sac  |
| 201206071603 | 201206071603_I40A  | I40A  | -80.16 | 14.03 |     60.4059 | -0.175 |    2.125 |    11.65 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.I40A.BHT.sac  |
| 201206071603 | 201206071603_I41A  | I41A  | -79.83 |  14.1 |     60.3834 |    0.1 |        2 |     5.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.I41A.BHT.sac  |
| 201206071603 | 201206071603_I42A  | I42A  | -79.44 |    14 |     60.0024 | -0.175 |    2.775 |      8.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.I42A.BHT.sac  |
| 201206071603 | 201206071603_I43A  | I43A  | -79.11 | 13.98 |     59.8273 | -0.725 |    2.675 |    10.27 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.I43A.BHT.sac  |
| 201206071603 | 201206071603_IP01  | IP01  | -74.88 | 10.91 |     52.5254 |  6.575 |    5.675 |     3.63 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.YC.IP01.HHT.sac  |
| 201206071603 | 201206071603_IP02  | IP02  | -74.85 | 10.88 |     52.4618 |    6.5 |    5.475 |     0.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.YC.IP02.HHT.sac  |
| 201206071603 | 201206071603_IP03  | IP03  | -74.92 | 10.94 |     52.5979 |  6.625 |      5.4 |     2.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.YC.IP03.HHT.sac  |
| 201206071603 | 201206071603_IP06  | IP06  | -74.91 |  10.9 |     52.5084 |  6.575 |      5.3 |     1.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.YC.IP06.HHT.sac  |
| 201206071603 | 201206071603_IP07  | IP07  | -74.93 | 10.89 |     52.4982 |  6.525 |      5.4 |     4.74 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.YC.IP07.HHT.sac  |
| 201206071603 | 201206071603_J37A  | J37A  | -81.46 |  13.8 |     60.6381 |  2.475 |    1.575 |     5.69 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.J37A.BHT.sac  |
| 201206071603 | 201206071603_J40A  | J40A  | -80.25 | 13.78 |      59.971 |  -0.45 |      2.7 |     6.12 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.J40A.BHT.sac  |
| 201206071603 | 201206071603_J41A  | J41A  | -79.94 | 13.75 |     59.7617 |   0.15 |    2.575 |     8.79 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.J41A.BHT.sac  |
| 201206071603 | 201206071603_J42A  | J42A  | -79.56 | 13.71 |     59.5166 |  -0.35 |      2.4 |    10.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.J42A.BHT.sac  |
| 201206071603 | 201206071603_J43A  | J43A  | -79.26 | 13.73 |     59.4167 |  -0.75 |    2.425 |    13.43 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.J43A.BHT.sac  |
| 201206071603 | 201206071603_K36A  | K36A  |  -81.9 | 13.47 |     60.2975 |   0.95 |    1.175 |     6.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.K36A.BHT.sac  |
| 201206071603 | 201206071603_K39A  | K39A  | -80.79 | 13.46 |     59.6341 |  -1.05 |      1.7 |     7.32 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.K39A.BHT.sac  |
| 201206071603 | 201206071603_K40A  | K40A  | -80.47 | 13.44 |     59.4305 |   -0.5 |    1.925 |    10.98 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.K40A.BHT.sac  |
| 201206071603 | 201206071603_K41A  | K41A  | -80.12 | 13.38 |     59.1302 |  0.175 |    2.325 |    11.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.K41A.BHT.sac  |
| 201206071603 | 201206071603_K42A  | K42A  |  -79.7 | 13.44 |     59.0584 | -0.925 |    2.775 |     7.82 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.K42A.BHT.sac  |
| 201206071603 | 201206071603_K43A  | K43A  | -79.27 | 13.39 |     58.7545 | -1.075 |    2.875 |    12.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.K43A.BHT.sac  |
| 201206071603 | 201206071603_KMSC  | KMSC  | -76.49 |  9.52 |     50.1995 |   6.35 |    2.675 |     8.06 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.KMSC.BHT.sac  |
| 201206071603 | 201206071603_KSCT  | KSCT  | -72.88 | 12.78 |      56.007 |    4.2 |     3.25 |     4.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.LD.KSCT.BHT.sac  |
| 201206071603 | 201206071603_KSU1  | KSU1  | -83.14 | 11.72 |     57.8472 |  2.125 |      1.4 |     7.32 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.US.KSU1.BHT.sac  |
| 201206071603 | 201206071603_L36A  | L36A  | -82.04 | 13.21 |      59.875 |  0.525 |      1.5 |     8.56 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.L36A.BHT.sac  |
| 201206071603 | 201206071603_L37A  | L37A  | -81.64 | 13.19 |     59.6294 |  1.525 |    1.375 |     3.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.L37A.BHT.sac  |
| 201206071603 | 201206071603_L41A  | L41A  | -80.24 | 13.11 |     58.6791 |    0.2 |    1.975 |     9.41 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.L41A.BHT.sac  |
| 201206071603 | 201206071603_L42A  | L42A  | -79.89 | 13.06 |     58.4038 |   -0.9 |      2.2 |    10.76 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.L42A.BHT.sac  |
| 201206071603 | 201206071603_L44A  | L44A  | -79.12 | 13.11 |     58.1577 | -1.475 |    2.575 |     11.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.L44A.BHT.sac  |
| 201206071603 | 201206071603_LCAR  | LCAR  | -80.92 | 10.09 |     53.3415 |  0.975 |      2.4 |      8.7 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.AG.LCAR.HHT.sac  |
| 201206071603 | 201206071603_LRAL  | LRAL  | -79.16 |  8.51 |     49.3702 |  0.575 |     1.85 |     4.75 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.US.LRAL.BHT.sac  |
| 201206071603 | 201206071603_M36A  | M36A  | -82.15 | 12.88 |     59.3396 |  0.225 |    0.675 |     5.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.M36A.BHT.sac  |
| 201206071603 | 201206071603_M37A  | M37A  | -81.83 | 12.84 |     59.0613 |  0.475 |        1 |     5.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.M37A.BHT.sac  |
| 201206071603 | 201206071603_M41A  | M41A  | -80.31 | 12.76 |     58.0451 |  0.025 |    1.175 |     7.55 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.M41A.BHT.sac  |
| 201206071603 | 201206071603_M42A  | M42A  | -79.96 | 12.79 |     57.9187 |    0.1 |        2 |    10.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/201206071603/201206071603.TA.M42A.BHT.sac  |
